container_id,bol,empty_return_date,cost_attribute_code,cost_amount_usd
CONT1000424,BOL2024100424,2025-01-18,DETENTION,696.22
CONT1000424,BOL2024100424,2025-01-18,CHASSIS,216.31
CONT1000425,BOL2024100425,2024-05-01,BASE,3888.74
CONT1000425,BOL2024100425,2024-05-01,FUEL,616.97
CONT1000425,BOL2024100425,2024-05-01,DEMURRAGE,2488.53
CONT1000426,BOL2024100426,2025-09-13,BASE,4369.54
CONT1000426,BOL2024100426,2025-09-13,FUEL,731.9
CONT1000426,BOL2024100426,2025-09-13,STORAGE,127.12
CONT1000426,BOL2024100426,2025-09-13,CHASSIS,183.86
CONT1000427,BOL2024100427,2024-02-22,BASE,4825.69
CONT1000427,BOL2024100427,2024-02-22,FUEL,559.13
CONT1000427,BOL2024100427,2024-02-22,DEMURRAGE,659.2
CONT1000427,BOL2024100427,2024-02-22,STORAGE,210.11
CONT1000427,BOL2024100427,2024-02-22,PRE_PULL,1078.88
CONT1000427,BOL2024100427,2024-02-22,ACCESSORIAL,803.44
CONT1000428,BOL2024100428,2025-11-06,BASE,4981.51
CONT1000428,BOL2024100428,2025-11-06,FUEL,991.24
CONT1000428,BOL2024100428,2025-11-06,DEMURRAGE,290.47
CONT1000428,BOL2024100428,2025-11-06,DETENTION,189.78
CONT1000428,BOL2024100428,2025-11-06,CHASSIS,307.21
CONT1000429,BOL2024100429,2024-12-27,BASE,5101.15
CONT1000429,BOL2024100429,2024-12-27,FUEL,618.62
CONT1000429,BOL2024100429,2024-12-27,CHASSIS,490.72
CONT1000430,BOL2024100430,2025-01-02,BASE,3730.01
CONT1000430,BOL2024100430,2025-01-02,FUEL,351.26
CONT1000430,BOL2024100430,2025-01-02,DEMURRAGE,424.03
CONT1000430,BOL2024100430,2025-01-02,STORAGE,222.14
CONT1000430,BOL2024100430,2025-01-02,PRE_PULL,629.54
CONT1000431,BOL2024100431,2024-06-10,BASE,3324.93
CONT1000431,BOL2024100431,2024-06-10,FUEL,553.97
CONT1000431,BOL2024100431,2024-06-10,DEMURRAGE,1584.71
CONT1000431,BOL2024100431,2024-06-10,ACCESSORIAL,128.44
CONT1000432,BOL2024100432,2025-04-03,BASE,4047.84
CONT1000432,BOL2024100432,2025-04-03,FUEL,715.05
CONT1000432,BOL2024100432,2025-04-03,CHASSIS,604.38
CONT1000433,BOL2024100433,2024-11-12,BASE,2504.58
CONT1000433,BOL2024100433,2024-11-12,FUEL,469.29
CONT1000434,BOL2024100434,2025-01-08,BASE,7552.15
CONT1000434,BOL2024100434,2025-01-08,FUEL,1213.66
CONT1000434,BOL2024100434,2025-01-08,CHASSIS,554.89
CONT1000435,BOL2024100435,2024-11-28,BASE,3976.18
CONT1000435,BOL2024100435,2024-11-28,FUEL,719.65
CONT1000435,BOL2024100435,2024-11-28,DEMURRAGE,1610.29
CONT1000435,BOL2024100435,2024-11-28,STORAGE,652.04
CONT1000436,BOL2024100436,2024-07-29,BASE,4269.59
CONT1000436,BOL2024100436,2024-07-29,FUEL,777.09
CONT1000436,BOL2024100436,2024-07-29,CHASSIS,535.76
CONT1000436,BOL2024100436,2024-07-29,ACCESSORIAL,122.15
CONT1000437,BOL2024100437,2025-07-25,BASE,7669.62
CONT1000437,BOL2024100437,2025-07-25,FUEL,1190.62
CONT1000437,BOL2024100437,2025-07-25,PRE_PULL,931.93
CONT1000437,BOL2024100437,2025-07-25,CHASSIS,436.9
CONT1000438,BOL2024100438,2025-11-16,BASE,3791.34
CONT1000438,BOL2024100438,2025-11-16,FUEL,791.0
CONT1000439,BOL2024100439,2024-10-02,BASE,4188.87
CONT1000439,BOL2024100439,2024-10-02,FUEL,729.88
CONT1000439,BOL2024100439,2024-10-02,PRE_PULL,766.92
CONT1000439,BOL2024100439,2024-10-02,CHASSIS,352.68
CONT1000439,BOL2024100439,2024-10-02,ACCESSORIAL,181.41
CONT1000440,BOL2024100440,2025-12-03,BASE,3560.81
CONT1000440,BOL2024100440,2025-12-03,FUEL,599.6
CONT1000440,BOL2024100440,2025-12-03,CHASSIS,174.09
CONT1000440,BOL2024100440,2025-12-03,ACCESSORIAL,780.14
CONT1000441,BOL2024100441,2024-02-26,BASE,5075.27
CONT1000441,BOL2024100441,2024-02-26,FUEL,554.71
CONT1000441,BOL2024100441,2024-02-26,CHASSIS,271.93
CONT1000442,BOL2024100442,2024-11-20,BASE,2537.49
CONT1000442,BOL2024100442,2024-11-20,FUEL,386.68
CONT1000442,BOL2024100442,2024-11-20,CHASSIS,251.57
CONT1000443,BOL2024100443,2024-08-01,BASE,4726.57
CONT1000443,BOL2024100443,2024-08-01,FUEL,893.72
CONT1000443,BOL2024100443,2024-08-01,CHASSIS,217.0
CONT1000444,BOL2024100444,2024-09-05,BASE,4463.51
CONT1000444,BOL2024100444,2024-09-05,FUEL,962.85
CONT1000444,BOL2024100444,2024-09-05,CHASSIS,428.92
CONT1000445,BOL2024100445,2024-05-05,BASE,4953.51
CONT1000445,BOL2024100445,2024-05-05,FUEL,1086.99
CONT1000445,BOL2024100445,2024-05-05,CHASSIS,547.72
CONT1000445,BOL2024100445,2024-05-05,ACCESSORIAL,140.92
CONT1000446,BOL2024100446,2024-10-08,BASE,4703.13
CONT1000446,BOL2024100446,2024-10-08,FUEL,584.76
CONT1000446,BOL2024100446,2024-10-08,CHASSIS,569.5
CONT1000446,BOL2024100446,2024-10-08,ACCESSORIAL,816.37
CONT1000447,BOL2024100447,2024-05-21,BASE,5455.96
CONT1000447,BOL2024100447,2024-05-21,FUEL,643.06
CONT1000447,BOL2024100447,2024-05-21,CHASSIS,393.25
CONT1000447,BOL2024100447,2024-05-21,ACCESSORIAL,713.06
CONT1000448,BOL2024100448,2025-11-14,BASE,3913.54
CONT1000448,BOL2024100448,2025-11-14,FUEL,439.49
CONT1000449,BOL2024100449,2025-12-01,BASE,3550.08
CONT1000449,BOL2024100449,2025-12-01,FUEL,707.65
CONT1000450,BOL2024100450,2024-09-30,BASE,4166.31
CONT1000450,BOL2024100450,2024-09-30,FUEL,732.68
CONT1000450,BOL2024100450,2024-09-30,CHASSIS,170.39
CONT1000451,BOL2024100451,2024-12-14,BASE,5006.49
CONT1000451,BOL2024100451,2024-12-14,FUEL,1060.11
CONT1000451,BOL2024100451,2024-12-14,STORAGE,176.45
CONT1000451,BOL2024100451,2024-12-14,ACCESSORIAL,610.1
CONT1000452,BOL2024100452,2024-09-24,BASE,4502.59
CONT1000452,BOL2024100452,2024-09-24,FUEL,739.79
CONT1000452,BOL2024100452,2024-09-24,ACCESSORIAL,774.63
CONT1000453,BOL2024100453,2024-12-14,BASE,9018.0
CONT1000453,BOL2024100453,2024-12-14,FUEL,909.51
CONT1000453,BOL2024100453,2024-12-14,CHASSIS,630.14
CONT1000454,BOL2024100454,2025-03-20,BASE,4446.68
CONT1000454,BOL2024100454,2025-03-20,FUEL,710.91
CONT1000454,BOL2024100454,2025-03-20,CHASSIS,611.74
CONT1000455,BOL2024100455,2025-08-03,BASE,3823.01
CONT1000455,BOL2024100455,2025-08-03,FUEL,749.28
CONT1000455,BOL2024100455,2025-08-03,DEMURRAGE,1404.94
CONT1000455,BOL2024100455,2025-08-03,DETENTION,1175.09
CONT1000455,BOL2024100455,2025-08-03,STORAGE,892.26
CONT1000455,BOL2024100455,2025-08-03,CHASSIS,281.18
CONT1000455,BOL2024100455,2025-08-03,ACCESSORIAL,195.06
CONT1000456,BOL2024100456,2024-05-01,BASE,4521.93
CONT1000456,BOL2024100456,2024-05-01,FUEL,672.27
CONT1000456,BOL2024100456,2024-05-01,PRE_PULL,819.75
CONT1000456,BOL2024100456,2024-05-01,CHASSIS,510.85
CONT1000457,BOL2024100457,2025-05-29,BASE,3052.79
CONT1000457,BOL2024100457,2025-05-29,FUEL,664.81
CONT1000457,BOL2024100457,2025-05-29,DETENTION,123.77
CONT1000458,BOL2024100458,2025-04-17,BASE,2432.3
CONT1000458,BOL2024100458,2025-04-17,FUEL,273.47
CONT1000458,BOL2024100458,2025-04-17,CHASSIS,257.54
CONT1000459,BOL2024100459,2024-11-13,BASE,2531.1
CONT1000459,BOL2024100459,2024-11-13,FUEL,383.87
CONT1000459,BOL2024100459,2024-11-13,CHASSIS,473.29
CONT1000460,BOL2024100460,2025-04-02,BASE,4720.67
CONT1000460,BOL2024100460,2025-04-02,FUEL,535.22
CONT1000460,BOL2024100460,2025-04-02,DEMURRAGE,2330.64
CONT1000460,BOL2024100460,2025-04-02,DETENTION,1487.02
CONT1000460,BOL2024100460,2025-04-02,CHASSIS,435.71
CONT1000461,BOL2024100461,2025-02-19,BASE,2656.21
CONT1000461,BOL2024100461,2025-02-19,FUEL,462.8
CONT1000461,BOL2024100461,2025-02-19,DETENTION,1213.9
CONT1000461,BOL2024100461,2025-02-19,CHASSIS,390.78
CONT1000461,BOL2024100461,2025-02-19,ACCESSORIAL,469.76
CONT1000462,BOL2024100462,2024-11-14,BASE,4688.0
CONT1000462,BOL2024100462,2024-11-14,FUEL,586.72
CONT1000462,BOL2024100462,2024-11-14,PRE_PULL,889.91
CONT1000462,BOL2024100462,2024-11-14,CHASSIS,344.44
CONT1000463,BOL2024100463,2025-05-25,BASE,9047.91
CONT1000463,BOL2024100463,2025-05-25,FUEL,991.26
CONT1000463,BOL2024100463,2025-05-25,ACCESSORIAL,529.73
CONT1000464,BOL2024100464,2025-08-23,BASE,5197.33
CONT1000464,BOL2024100464,2025-08-23,FUEL,1096.26
CONT1000464,BOL2024100464,2025-08-23,PRE_PULL,948.13
CONT1000464,BOL2024100464,2025-08-23,CHASSIS,146.51
CONT1000465,BOL2024100465,2025-04-21,BASE,2520.78
CONT1000465,BOL2024100465,2025-04-21,FUEL,343.09
CONT1000465,BOL2024100465,2025-04-21,DEMURRAGE,106.03
CONT1000465,BOL2024100465,2025-04-21,DETENTION,135.19
CONT1000465,BOL2024100465,2025-04-21,CHASSIS,538.76
CONT1000466,BOL2024100466,2025-10-05,BASE,3585.86
CONT1000466,BOL2024100466,2025-10-05,FUEL,488.03
CONT1000467,BOL2024100467,2024-07-09,BASE,3784.2
CONT1000467,BOL2024100467,2024-07-09,FUEL,612.06
CONT1000467,BOL2024100467,2024-07-09,PRE_PULL,509.33
CONT1000468,BOL2024100468,2024-04-10,BASE,3195.53
CONT1000468,BOL2024100468,2024-04-10,FUEL,658.88
CONT1000468,BOL2024100468,2024-04-10,PRE_PULL,649.98
CONT1000468,BOL2024100468,2024-04-10,CHASSIS,320.02
CONT1000469,BOL2024100469,2025-06-09,BASE,2699.62
CONT1000469,BOL2024100469,2025-06-09,FUEL,569.71
CONT1000469,BOL2024100469,2025-06-09,CHASSIS,216.31
CONT1000470,BOL2024100470,2025-10-31,BASE,4192.0
CONT1000470,BOL2024100470,2025-10-31,FUEL,859.44
CONT1000470,BOL2024100470,2025-10-31,PRE_PULL,981.81
CONT1000470,BOL2024100470,2025-10-31,ACCESSORIAL,305.11
CONT1000471,BOL2024100471,2024-12-19,BASE,4107.51
CONT1000471,BOL2024100471,2024-12-19,FUEL,574.58
CONT1000471,BOL2024100471,2024-12-19,DEMURRAGE,151.16
CONT1000471,BOL2024100471,2024-12-19,CHASSIS,615.84
CONT1000472,BOL2024100472,2025-01-26,BASE,3602.06
CONT1000472,BOL2024100472,2025-01-26,FUEL,448.58
CONT1000473,BOL2024100473,2024-06-27,BASE,5512.94
CONT1000473,BOL2024100473,2024-06-27,FUEL,814.33
CONT1000473,BOL2024100473,2024-06-27,CHASSIS,417.24
CONT1000474,BOL2024100474,2025-03-17,BASE,2686.19
CONT1000474,BOL2024100474,2025-03-17,FUEL,291.46
CONT1000475,BOL2024100475,2025-10-08,BASE,4023.99
CONT1000475,BOL2024100475,2025-10-08,FUEL,489.36
CONT1000475,BOL2024100475,2025-10-08,DETENTION,645.13
CONT1000475,BOL2024100475,2025-10-08,PRE_PULL,842.04
CONT1000475,BOL2024100475,2025-10-08,CHASSIS,120.18
CONT1000476,BOL2024100476,2024-06-20,BASE,5109.45
CONT1000476,BOL2024100476,2024-06-20,FUEL,1097.61
CONT1000476,BOL2024100476,2024-06-20,CHASSIS,260.94
CONT1000477,BOL2024100477,2025-08-20,BASE,3520.37
CONT1000477,BOL2024100477,2025-08-20,FUEL,635.67
CONT1000477,BOL2024100477,2025-08-20,CHASSIS,445.46
CONT1000478,BOL2024100478,2024-12-20,BASE,4864.94
CONT1000478,BOL2024100478,2024-12-20,FUEL,524.78
CONT1000478,BOL2024100478,2024-12-20,PRE_PULL,705.67
CONT1000478,BOL2024100478,2024-12-20,ACCESSORIAL,205.02
CONT1000479,BOL2024100479,2024-06-29,BASE,9441.36
CONT1000479,BOL2024100479,2024-06-29,FUEL,1496.81
CONT1000479,BOL2024100479,2024-06-29,CHASSIS,345.2
CONT1000480,BOL2024100480,2025-02-19,BASE,4145.07
CONT1000480,BOL2024100480,2025-02-19,FUEL,407.23
CONT1000480,BOL2024100480,2025-02-19,CHASSIS,159.14
CONT1000481,BOL2024100481,2025-04-09,BASE,5196.39
CONT1000481,BOL2024100481,2025-04-09,FUEL,543.97
CONT1000481,BOL2024100481,2025-04-09,DEMURRAGE,408.42
CONT1000481,BOL2024100481,2025-04-09,CHASSIS,520.41
CONT1000482,BOL2024100482,2024-03-24,BASE,4079.13
CONT1000482,BOL2024100482,2024-03-24,FUEL,799.23
CONT1000483,BOL2024100483,2024-08-08,BASE,4401.26
CONT1000483,BOL2024100483,2024-08-08,FUEL,457.88
CONT1000483,BOL2024100483,2024-08-08,CHASSIS,371.81
CONT1000484,BOL2024100484,2025-01-21,BASE,3541.37
CONT1000484,BOL2024100484,2025-01-21,FUEL,318.92
CONT1000484,BOL2024100484,2025-01-21,PRE_PULL,1232.91
CONT1000484,BOL2024100484,2025-01-21,CHASSIS,143.21
CONT1000485,BOL2024100485,2024-09-29,BASE,3112.64
CONT1000485,BOL2024100485,2024-09-29,FUEL,505.24
CONT1000485,BOL2024100485,2024-09-29,CHASSIS,332.32
CONT1000486,BOL2024100486,2024-09-28,BASE,8464.87
CONT1000486,BOL2024100486,2024-09-28,FUEL,1532.51
CONT1000486,BOL2024100486,2024-09-28,PRE_PULL,674.28
CONT1000487,BOL2024100487,2025-06-24,BASE,5077.22
CONT1000487,BOL2024100487,2025-06-24,FUEL,952.29
CONT1000487,BOL2024100487,2025-06-24,CHASSIS,196.66
CONT1000488,BOL2024100488,2024-12-12,BASE,2748.79
CONT1000488,BOL2024100488,2024-12-12,FUEL,282.18
CONT1000488,BOL2024100488,2024-12-12,PRE_PULL,935.26
CONT1000488,BOL2024100488,2024-12-12,CHASSIS,582.71
CONT1000489,BOL2024100489,2025-02-12,BASE,4351.64
CONT1000489,BOL2024100489,2025-02-12,FUEL,546.43
CONT1000489,BOL2024100489,2025-02-12,PRE_PULL,711.86
CONT1000489,BOL2024100489,2025-02-12,CHASSIS,153.49
CONT1000490,BOL2024100490,2025-06-13,BASE,8351.35
CONT1000490,BOL2024100490,2025-06-13,FUEL,1277.35
CONT1000490,BOL2024100490,2025-06-13,CHASSIS,529.37
CONT1000491,BOL2024100491,2024-12-24,BASE,2754.98
CONT1000491,BOL2024100491,2024-12-24,FUEL,340.6
CONT1000491,BOL2024100491,2024-12-24,CHASSIS,409.75
CONT1000492,BOL2024100492,2024-03-21,BASE,5077.99
CONT1000492,BOL2024100492,2024-03-21,FUEL,938.58
CONT1000492,BOL2024100492,2024-03-21,DEMURRAGE,1629.08
CONT1000492,BOL2024100492,2024-03-21,STORAGE,925.01
CONT1000492,BOL2024100492,2024-03-21,CHASSIS,171.36
CONT1000493,BOL2024100493,2025-07-27,BASE,5174.21
CONT1000493,BOL2024100493,2025-07-27,FUEL,647.88
CONT1000493,BOL2024100493,2025-07-27,DEMURRAGE,3339.66
CONT1000493,BOL2024100493,2025-07-27,DETENTION,2951.52
CONT1000493,BOL2024100493,2025-07-27,CHASSIS,449.95
CONT1000494,BOL2024100494,2024-10-07,BASE,4973.53
CONT1000494,BOL2024100494,2024-10-07,FUEL,852.74
CONT1000494,BOL2024100494,2024-10-07,CHASSIS,409.33
CONT1000495,BOL2024100495,2025-03-10,BASE,4126.11
CONT1000495,BOL2024100495,2025-03-10,FUEL,660.15
CONT1000495,BOL2024100495,2025-03-10,CHASSIS,490.41
CONT1000496,BOL2024100496,2025-03-06,BASE,4028.95
CONT1000496,BOL2024100496,2025-03-06,FUEL,727.4
CONT1000496,BOL2024100496,2025-03-06,CHASSIS,285.16
CONT1000497,BOL2024100497,2025-10-14,BASE,3818.82
CONT1000497,BOL2024100497,2025-10-14,FUEL,625.29
CONT1000497,BOL2024100497,2025-10-14,DEMURRAGE,2254.92
CONT1000497,BOL2024100497,2025-10-14,DETENTION,2360.2
CONT1000498,BOL2024100498,2025-05-21,BASE,5140.91
CONT1000498,BOL2024100498,2025-05-21,FUEL,999.73
CONT1000499,BOL2024100499,2025-11-18,BASE,5320.04
CONT1000499,BOL2024100499,2025-11-18,FUEL,903.24
CONT1000499,BOL2024100499,2025-11-18,PRE_PULL,402.73
CONT1000499,BOL2024100499,2025-11-18,CHASSIS,484.35
CONT1000500,BOL2024100500,2025-02-16,BASE,3737.72
CONT1000500,BOL2024100500,2025-02-16,FUEL,511.96
CONT1000500,BOL2024100500,2025-02-16,CHASSIS,591.25
CONT1000501,BOL2024100501,2025-11-04,BASE,2524.57
CONT1000501,BOL2024100501,2025-11-04,FUEL,264.42
CONT1000501,BOL2024100501,2025-11-04,CHASSIS,161.66
CONT1000502,BOL2024100502,2024-06-09,BASE,4311.74
CONT1000502,BOL2024100502,2024-06-09,FUEL,422.74
CONT1000502,BOL2024100502,2024-06-09,CHASSIS,229.79
CONT1000503,BOL2024100503,2024-07-14,BASE,3280.29
CONT1000503,BOL2024100503,2024-07-14,FUEL,470.4
CONT1000503,BOL2024100503,2024-07-14,DEMURRAGE,127.8
CONT1000503,BOL2024100503,2024-07-14,DETENTION,165.51
CONT1000503,BOL2024100503,2024-07-14,CHASSIS,293.66
CONT1000504,BOL2024100504,2025-09-29,BASE,4078.58
CONT1000504,BOL2024100504,2025-09-29,FUEL,568.02
CONT1000504,BOL2024100504,2025-09-29,CHASSIS,146.05
CONT1000505,BOL2024100505,2025-12-07,BASE,4063.53
CONT1000505,BOL2024100505,2025-12-07,FUEL,709.79
CONT1000505,BOL2024100505,2025-12-07,CHASSIS,547.71
CONT1000506,BOL2024100506,2024-08-30,BASE,3236.4
CONT1000506,BOL2024100506,2024-08-30,FUEL,699.92
CONT1000506,BOL2024100506,2024-08-30,DEMURRAGE,392.96
CONT1000506,BOL2024100506,2024-08-30,DETENTION,371.73
CONT1000507,BOL2024100507,2024-03-05,BASE,3453.74
CONT1000507,BOL2024100507,2024-03-05,FUEL,479.23
CONT1000507,BOL2024100507,2024-03-05,ACCESSORIAL,686.99
CONT1000508,BOL2024100508,2025-07-20,BASE,4473.57
CONT1000508,BOL2024100508,2025-07-20,FUEL,726.41
CONT1000508,BOL2024100508,2025-07-20,ACCESSORIAL,417.82
CONT1000509,BOL2024100509,2025-04-27,BASE,6729.16
CONT1000509,BOL2024100509,2025-04-27,FUEL,891.57
CONT1000509,BOL2024100509,2025-04-27,DEMURRAGE,750.87
CONT1000509,BOL2024100509,2025-04-27,PRE_PULL,362.92
CONT1000510,BOL2024100510,2024-11-23,BASE,4613.41
CONT1000510,BOL2024100510,2024-11-23,FUEL,601.57
CONT1000510,BOL2024100510,2024-11-23,CHASSIS,578.54
CONT1000511,BOL2024100511,2024-07-28,BASE,7103.14
CONT1000511,BOL2024100511,2024-07-28,FUEL,1048.44
CONT1000511,BOL2024100511,2024-07-28,CHASSIS,422.74
CONT1000512,BOL2024100512,2024-11-10,BASE,8477.83
CONT1000512,BOL2024100512,2024-11-10,FUEL,1103.03
CONT1000512,BOL2024100512,2024-11-10,CHASSIS,631.32
CONT1000513,BOL2024100513,2024-10-05,BASE,2938.41
CONT1000513,BOL2024100513,2024-10-05,FUEL,457.91
CONT1000513,BOL2024100513,2024-10-05,DEMURRAGE,719.46
CONT1000513,BOL2024100513,2024-10-05,STORAGE,297.01
CONT1000513,BOL2024100513,2024-10-05,ACCESSORIAL,684.5
CONT1000514,BOL2024100514,2024-12-05,BASE,3122.65
CONT1000514,BOL2024100514,2024-12-05,FUEL,445.22
CONT1000515,BOL2024100515,2025-05-03,BASE,4593.18
CONT1000515,BOL2024100515,2025-05-03,FUEL,923.49
CONT1000515,BOL2024100515,2025-05-03,PRE_PULL,1043.38
CONT1000516,BOL2024100516,2025-02-17,BASE,6381.58
CONT1000516,BOL2024100516,2025-02-17,FUEL,814.26
CONT1000516,BOL2024100516,2025-02-17,DETENTION,598.25
CONT1000516,BOL2024100516,2025-02-17,CHASSIS,297.02
CONT1000517,BOL2024100517,2025-09-23,BASE,4103.07
CONT1000517,BOL2024100517,2025-09-23,FUEL,491.37
CONT1000517,BOL2024100517,2025-09-23,CHASSIS,124.85
CONT1000518,BOL2024100518,2024-12-29,BASE,9180.0
CONT1000518,BOL2024100518,2024-12-29,FUEL,1333.99
CONT1000518,BOL2024100518,2024-12-29,CHASSIS,182.76
CONT1000519,BOL2024100519,2024-07-12,BASE,2826.04
CONT1000519,BOL2024100519,2024-07-12,FUEL,320.86
CONT1000519,BOL2024100519,2024-07-12,CHASSIS,346.94
CONT1000520,BOL2024100520,2024-06-22,BASE,4867.79
CONT1000520,BOL2024100520,2024-06-22,FUEL,877.24
CONT1000520,BOL2024100520,2024-06-22,PRE_PULL,629.55
CONT1000520,BOL2024100520,2024-06-22,CHASSIS,191.2
CONT1000521,BOL2024100521,2025-03-20,BASE,6285.22
CONT1000521,BOL2024100521,2025-03-20,FUEL,620.69
CONT1000521,BOL2024100521,2025-03-20,DEMURRAGE,90.88
CONT1000521,BOL2024100521,2025-03-20,DETENTION,83.03
CONT1000521,BOL2024100521,2025-03-20,PRE_PULL,988.23
CONT1000521,BOL2024100521,2025-03-20,CHASSIS,172.95
CONT1000522,BOL2024100522,2025-05-15,BASE,3443.03
CONT1000522,BOL2024100522,2025-05-15,FUEL,745.12
CONT1000523,BOL2024100523,2025-03-20,BASE,3893.54
CONT1000523,BOL2024100523,2025-03-20,FUEL,612.14
CONT1000523,BOL2024100523,2025-03-20,DEMURRAGE,2134.23
CONT1000523,BOL2024100523,2025-03-20,PRE_PULL,355.51
CONT1000523,BOL2024100523,2025-03-20,CHASSIS,599.35
CONT1000524,BOL2024100524,2025-05-30,BASE,7323.2
CONT1000524,BOL2024100524,2025-05-30,FUEL,762.24
CONT1000525,BOL2024100525,2025-06-30,BASE,3747.36
CONT1000525,BOL2024100525,2025-06-30,FUEL,578.18
CONT1000525,BOL2024100525,2025-06-30,PRE_PULL,526.3
CONT1000526,BOL2024100526,2025-09-21,BASE,2621.57
CONT1000526,BOL2024100526,2025-09-21,FUEL,432.87
CONT1000526,BOL2024100526,2025-09-21,CHASSIS,355.37
CONT1000527,BOL2024100527,2024-04-02,BASE,4599.66
CONT1000527,BOL2024100527,2024-04-02,FUEL,422.11
CONT1000527,BOL2024100527,2024-04-02,DEMURRAGE,248.72
CONT1000527,BOL2024100527,2024-04-02,CHASSIS,646.93
CONT1000528,BOL2024100528,2025-05-01,BASE,3543.94
CONT1000528,BOL2024100528,2025-05-01,FUEL,440.18
CONT1000528,BOL2024100528,2025-05-01,CHASSIS,458.45
CONT1000529,BOL2024100529,2025-12-13,BASE,3589.97
CONT1000529,BOL2024100529,2025-12-13,FUEL,391.83
CONT1000530,BOL2024100530,2024-10-25,BASE,4974.66
CONT1000530,BOL2024100530,2024-10-25,FUEL,482.3
CONT1000530,BOL2024100530,2024-10-25,DETENTION,524.69
CONT1000530,BOL2024100530,2024-10-25,PRE_PULL,1033.75
CONT1000530,BOL2024100530,2024-10-25,CHASSIS,373.72
CONT1000531,BOL2024100531,2024-04-06,BASE,5871.49
CONT1000531,BOL2024100531,2024-04-06,FUEL,792.32
CONT1000531,BOL2024100531,2024-04-06,PRE_PULL,1129.76
CONT1000532,BOL2024100532,2024-05-09,BASE,7301.76
CONT1000532,BOL2024100532,2024-05-09,FUEL,1094.95
CONT1000533,BOL2024100533,2024-10-03,BASE,5126.37
CONT1000533,BOL2024100533,2024-10-03,FUEL,884.93
CONT1000533,BOL2024100533,2024-10-03,CHASSIS,641.2
CONT1000534,BOL2024100534,2024-06-12,BASE,9255.54
CONT1000534,BOL2024100534,2024-06-12,FUEL,1043.36
CONT1000534,BOL2024100534,2024-06-12,CHASSIS,185.41
CONT1000535,BOL2024100535,2024-05-26,BASE,3960.98
CONT1000535,BOL2024100535,2024-05-26,FUEL,743.29
CONT1000536,BOL2024100536,2024-12-04,BASE,4860.22
CONT1000536,BOL2024100536,2024-12-04,FUEL,666.16
CONT1000536,BOL2024100536,2024-12-04,PRE_PULL,392.43
CONT1000536,BOL2024100536,2024-12-04,CHASSIS,478.18
CONT1000537,BOL2024100537,2024-05-09,BASE,3601.86
CONT1000537,BOL2024100537,2024-05-09,FUEL,467.22
CONT1000537,BOL2024100537,2024-05-09,DEMURRAGE,638.99
CONT1000537,BOL2024100537,2024-05-09,DETENTION,633.61
CONT1000537,BOL2024100537,2024-05-09,CHASSIS,512.08
CONT1000538,BOL2024100538,2025-05-05,BASE,4835.64
CONT1000538,BOL2024100538,2025-05-05,FUEL,966.72
CONT1000539,BOL2024100539,2025-04-04,BASE,5323.6
CONT1000539,BOL2024100539,2025-04-04,FUEL,1132.76
CONT1000539,BOL2024100539,2025-04-04,CHASSIS,615.37
CONT1000540,BOL2024100540,2025-10-25,BASE,5157.23
CONT1000540,BOL2024100540,2025-10-25,FUEL,655.54
CONT1000540,BOL2024100540,2025-10-25,PRE_PULL,963.95
CONT1000540,BOL2024100540,2025-10-25,ACCESSORIAL,561.8
CONT1000541,BOL2024100541,2024-06-21,BASE,8633.31
CONT1000541,BOL2024100541,2024-06-21,FUEL,872.25
CONT1000541,BOL2024100541,2024-06-21,CHASSIS,597.62
CONT1000542,BOL2024100542,2025-11-07,BASE,3514.8
CONT1000542,BOL2024100542,2025-11-07,FUEL,410.59
CONT1000542,BOL2024100542,2025-11-07,PRE_PULL,930.56
CONT1000542,BOL2024100542,2025-11-07,CHASSIS,479.61
CONT1000542,BOL2024100542,2025-11-07,ACCESSORIAL,216.43
CONT1000543,BOL2024100543,2024-09-11,BASE,2875.22
CONT1000543,BOL2024100543,2024-09-11,FUEL,330.4
CONT1000543,BOL2024100543,2024-09-11,PRE_PULL,966.57
CONT1000543,BOL2024100543,2024-09-11,CHASSIS,554.41
CONT1000544,BOL2024100544,2024-12-24,BASE,4913.67
CONT1000544,BOL2024100544,2024-12-24,FUEL,668.12
CONT1000544,BOL2024100544,2024-12-24,CHASSIS,467.18
CONT1000545,BOL2024100545,2024-06-04,BASE,2570.18
CONT1000545,BOL2024100545,2024-06-04,FUEL,514.25
CONT1000545,BOL2024100545,2024-06-04,ACCESSORIAL,821.36
CONT1000546,BOL2024100546,2025-07-26,BASE,4714.76
CONT1000546,BOL2024100546,2025-07-26,FUEL,580.58
CONT1000547,BOL2024100547,2025-09-12,BASE,4956.04
CONT1000547,BOL2024100547,2025-09-12,FUEL,838.34
CONT1000547,BOL2024100547,2025-09-12,PRE_PULL,642.5
CONT1000547,BOL2024100547,2025-09-12,CHASSIS,409.02
CONT1000548,BOL2024100548,2025-09-20,BASE,4723.28
CONT1000548,BOL2024100548,2025-09-20,FUEL,588.9
CONT1000548,BOL2024100548,2025-09-20,DEMURRAGE,113.11
CONT1000548,BOL2024100548,2025-09-20,CHASSIS,241.64
CONT1000549,BOL2024100549,2024-04-11,BASE,3255.63
CONT1000549,BOL2024100549,2024-04-11,FUEL,308.14
CONT1000549,BOL2024100549,2024-04-11,ACCESSORIAL,481.17
