container_id,bol,origin_port,destination_port,carrier,mode,sku_count,container_value_usd,criticality,planned_departure_date,planned_arrival_date,actual_arrival_date,delay_days,CUSTOMS_RELEASED,DELIVERED_TO_NODE,DESTINATION_GATE_OUT,DESTINATION_PORT_ARRIVAL,EMPTY_RETURNED,LOADED_ON_VESSEL,ORIGIN_GATE_IN,VESSEL_DEPARTED,VESSEL_DISCHARGE,port_arrival_to_discharge_days,discharge_to_customs_days,customs_to_gateout_days,gateout_to_delivery_days,delivery_to_empty_return_days,arrival_to_empty_return_days,ACCESSORIAL,BASE,CHASSIS,DEMURRAGE,DETENTION,FUEL,PRE_PULL,STORAGE,total_accessorial_cost,total_cost,has_accessorial_risk,delay_risk_label,recommended_action_label
CONT1000265,BOL2024100265,Yantian,Seattle,GlobalMar,STANDARD_OCEAN,94,25190.67,MEDIUM,2025-01-31,2025-03-03,2025-03-24,21,2025-03-25,2025-03-30,2025-03-27,2025-03-24,2025-04-04,2025-01-29,2025-01-28,2025-01-31,2025-03-24,0,1,2,3,5,11,0.0,4661.3,0.0,2465.73,1444.05,940.71,0.0,1498.49,5408.2699999999995,11010.28,1,1,PRE_PULL_OR_PRIORITY_DRAYAGE
CONT1000266,BOL2024100266,Singapore,Savannah,BlueWave,STANDARD_OCEAN,93,27838.39,LOW,2025-10-08,2025-11-15,2025-11-22,7,2025-11-29,2025-12-02,2025-12-02,2025-11-22,2025-12-05,2025-10-05,2025-10-04,2025-10-08,2025-11-24,2,5,3,0,3,13,0.0,2636.19,305.13,307.91,0.0,525.36,0.0,0.0,613.04,3774.59,0,1,WAIT_AND_MONITOR
CONT1000267,BOL2024100267,Shanghai,Seattle,BlueWave,STANDARD_OCEAN,80,31871.4,LOW,2025-07-25,2025-09-02,2025-09-14,12,2025-09-17,2025-09-24,2025-09-22,2025-09-14,2025-09-28,2025-07-22,2025-07-18,2025-07-25,2025-09-17,3,0,5,2,4,14,0.0,4286.87,0.0,882.59,744.37,433.85,0.0,247.12,1874.08,6594.8,1,1,PRE_PULL_OR_PRIORITY_DRAYAGE
CONT1000268,BOL2024100268,Yantian,Houston,PacificLine,STANDARD_OCEAN,28,153098.95,MEDIUM,2024-06-02,2024-06-30,2024-06-30,0,2024-07-05,2024-07-10,2024-07-07,2024-06-30,2024-07-17,2024-05-30,2024-05-26,2024-06-02,2024-06-30,0,5,2,3,7,17,0.0,3338.14,0.0,0.0,0.0,729.56,0.0,0.0,0.0,4067.7,0,0,WAIT_AND_MONITOR
CONT1000269,BOL2024100269,Ho Chi Minh,Houston,OceanBridge,PREMIUM_OCEAN,41,43872.17,MEDIUM,2024-12-24,2025-01-16,2025-01-16,0,2025-01-20,2025-01-23,2025-01-21,2025-01-16,2025-01-25,2024-12-21,2024-12-16,2024-12-24,2025-01-19,3,1,1,2,2,9,0.0,8027.71,508.22,0.0,0.0,1145.09,0.0,0.0,508.22,9681.019999999999,0,0,WAIT_AND_MONITOR
CONT1000270,BOL2024100270,Ho Chi Minh,Houston,BlueWave,STANDARD_OCEAN,104,169712.96,LOW,2024-11-13,2024-12-18,2024-12-24,6,2024-12-24,2024-12-30,2024-12-26,2024-12-24,2025-01-03,2024-11-12,2024-11-08,2024-11-13,2024-12-24,0,0,2,4,4,10,0.0,3863.94,0.0,175.72,0.0,734.58,644.65,171.3,991.67,5590.1900000000005,1,0,WAIT_AND_MONITOR
CONT1000271,BOL2024100271,Singapore,Seattle,OceanBridge,STANDARD_OCEAN,116,55030.7,MEDIUM,2025-06-23,2025-07-13,2025-07-13,0,2025-07-16,2025-07-21,2025-07-18,2025-07-13,2025-07-31,2025-06-22,2025-06-15,2025-06-23,2025-07-15,2,1,2,3,10,18,0.0,3514.21,415.49,0.0,0.0,524.93,0.0,0.0,415.49,4454.63,0,0,WAIT_AND_MONITOR
CONT1000272,BOL2024100272,Ho Chi Minh,Seattle,BlueWave,STANDARD_OCEAN,54,38010.92,HIGH,2025-01-06,2025-02-02,2025-02-02,0,2025-02-04,2025-02-12,2025-02-08,2025-02-02,2025-02-16,2025-01-05,2024-12-29,2025-01-06,2025-02-04,2,0,4,4,4,14,0.0,3895.93,442.75,0.0,0.0,695.98,736.96,0.0,1179.71,5771.62,1,0,WAIT_AND_MONITOR
CONT1000273,BOL2024100273,Ningbo,Seattle,NorthStar,STANDARD_OCEAN,43,31583.95,LOW,2024-07-15,2024-08-09,2024-08-13,4,2024-08-18,2024-08-21,2024-08-20,2024-08-13,2024-08-30,2024-07-13,2024-07-06,2024-07-15,2024-08-16,3,2,2,1,9,17,0.0,3208.65,187.24,0.0,0.0,516.83,1207.78,0.0,1395.02,5120.5,1,0,WAIT_AND_MONITOR
CONT1000274,BOL2024100274,Ningbo,Los Angeles,GlobalMar,STANDARD_OCEAN,17,74415.84,MEDIUM,2024-04-13,2024-05-17,2024-05-17,0,2024-05-18,2024-05-21,2024-05-21,2024-05-17,2024-05-30,2024-04-10,2024-04-05,2024-04-13,2024-05-18,1,0,3,0,9,13,0.0,4972.04,624.24,0.0,0.0,997.46,0.0,0.0,624.24,6593.74,0,0,WAIT_AND_MONITOR
CONT1000275,BOL2024100275,Singapore,Seattle,PacificLine,STANDARD_OCEAN,104,60058.27,LOW,2024-05-14,2024-06-20,2024-06-20,0,2024-06-23,2024-06-26,2024-06-25,2024-06-20,2024-07-04,2024-05-12,2024-05-05,2024-05-14,2024-06-22,2,1,2,1,8,14,0.0,4337.02,636.75,0.0,0.0,519.9,0.0,0.0,636.75,5493.67,0,0,WAIT_AND_MONITOR
CONT1000276,BOL2024100276,Ningbo,Long Beach,OceanBridge,STANDARD_OCEAN,120,56514.99,LOW,2025-10-01,2025-10-24,2025-10-24,0,2025-10-29,2025-11-01,2025-10-31,2025-10-24,2025-11-02,2025-09-29,2025-09-23,2025-10-01,2025-10-25,1,4,2,1,1,9,0.0,4075.02,0.0,0.0,0.0,733.03,933.53,0.0,933.53,5741.58,1,0,WAIT_AND_MONITOR
CONT1000277,BOL2024100277,Shanghai,New York/New Jersey,GlobalMar,STANDARD_OCEAN,80,45937.11,MEDIUM,2024-08-31,2024-10-02,2024-10-03,1,2024-10-09,2024-10-14,2024-10-14,2024-10-03,2024-10-19,2024-08-29,2024-08-24,2024-08-31,2024-10-05,2,4,5,0,5,16,305.51,3234.78,463.05,0.0,0.0,545.8,0.0,0.0,768.56,4549.14,1,0,WAIT_AND_MONITOR
CONT1000278,BOL2024100278,Singapore,New York/New Jersey,OceanBridge,PREMIUM_OCEAN,128,45357.26,MEDIUM,2025-06-30,2025-07-21,2025-07-21,0,2025-07-29,2025-08-02,2025-07-30,2025-07-21,2025-08-07,2025-06-27,2025-06-21,2025-06-30,2025-07-24,3,5,1,3,5,17,660.89,6923.76,630.09,0.0,0.0,1114.31,0.0,0.0,1290.98,9329.05,1,0,WAIT_AND_MONITOR
CONT1000279,BOL2024100279,Ningbo,Seattle,PacificLine,STANDARD_OCEAN,80,37590.36,MEDIUM,2025-03-27,2025-04-28,2025-05-04,6,2025-05-06,2025-05-08,2025-05-07,2025-05-04,2025-05-12,2025-03-25,2025-03-19,2025-03-27,2025-05-04,0,2,1,1,4,8,0.0,2500.24,594.45,0.0,0.0,437.86,511.14,205.67,1311.26,4249.36,1,0,WAIT_AND_MONITOR
CONT1000280,BOL2024100280,Busan,Savannah,PacificLine,STANDARD_OCEAN,59,72562.85,LOW,2025-03-04,2025-03-27,2025-03-27,0,2025-03-28,2025-04-03,2025-03-31,2025-03-27,2025-04-08,2025-03-01,2025-02-24,2025-03-04,2025-03-27,0,1,3,3,5,12,0.0,3524.63,405.81,0.0,0.0,496.14,0.0,0.0,405.81,4426.58,0,0,WAIT_AND_MONITOR
CONT1000281,BOL2024100281,Ho Chi Minh,Long Beach,GlobalMar,STANDARD_OCEAN,131,28850.72,MEDIUM,2024-02-23,2024-04-01,2024-04-06,5,2024-04-07,2024-04-14,2024-04-11,2024-04-06,2024-04-20,2024-02-20,2024-02-14,2024-02-23,2024-04-07,1,0,4,3,6,14,682.99,5121.91,265.7,0.0,0.0,585.33,0.0,0.0,948.69,6655.929999999999,1,0,WAIT_AND_MONITOR
CONT1000282,BOL2024100282,Yantian,Savannah,BlueWave,STANDARD_OCEAN,80,55691.87,LOW,2025-06-12,2025-07-03,2025-07-06,3,2025-07-11,2025-07-17,2025-07-14,2025-07-06,2025-07-19,2025-06-09,2025-06-06,2025-06-12,2025-07-09,3,2,3,3,2,13,0.0,5097.87,382.3,0.0,0.0,500.88,0.0,0.0,382.3,5981.05,0,0,WAIT_AND_MONITOR
CONT1000283,BOL2024100283,Shanghai,Long Beach,GlobalMar,STANDARD_OCEAN,45,108322.49,LOW,2025-04-05,2025-05-09,2025-05-18,9,2025-05-22,2025-05-28,2025-05-27,2025-05-18,2025-06-06,2025-04-02,2025-03-29,2025-04-05,2025-05-20,2,2,5,1,9,19,467.89,3890.15,0.0,822.62,584.2,544.55,742.82,0.0,2617.53,7052.23,1,1,PRE_PULL_OR_PRIORITY_DRAYAGE
CONT1000284,BOL2024100284,Busan,Los Angeles,OceanBridge,STANDARD_OCEAN,14,183292.8,LOW,2025-04-06,2025-05-05,2025-05-07,2,2025-05-10,2025-05-14,2025-05-14,2025-05-07,2025-05-19,2025-04-05,2025-03-31,2025-04-06,2025-05-08,1,2,4,0,5,12,528.37,4767.43,289.66,0.0,0.0,947.84,0.0,0.0,818.03,6533.3,1,0,WAIT_AND_MONITOR
CONT1000285,BOL2024100285,Busan,Los Angeles,NorthStar,STANDARD_OCEAN,68,15487.55,MEDIUM,2025-05-29,2025-06-27,2025-06-27,0,2025-07-02,2025-07-06,2025-07-03,2025-06-27,2025-07-14,2025-05-26,2025-05-23,2025-05-29,2025-06-28,1,4,1,3,8,17,0.0,3782.94,481.23,0.0,0.0,709.19,0.0,0.0,481.23,4973.360000000001,0,0,WAIT_AND_MONITOR
CONT1000286,BOL2024100286,Busan,Los Angeles,GlobalMar,STANDARD_OCEAN,89,108620.79,HIGH,2024-08-17,2024-09-04,2024-09-10,6,2024-09-12,2024-09-18,2024-09-17,2024-09-10,2024-09-19,2024-08-16,2024-08-12,2024-08-17,2024-09-11,1,1,5,1,1,9,0.0,2401.83,0.0,0.0,0.0,417.11,0.0,138.99,138.99,2957.9300000000003,0,0,WAIT_AND_MONITOR
CONT1000287,BOL2024100287,Shanghai,Houston,GlobalMar,STANDARD_OCEAN,17,29994.99,LOW,2024-05-29,2024-06-20,2024-06-20,0,2024-06-25,2024-06-29,2024-06-26,2024-06-20,2024-07-06,2024-05-26,2024-05-24,2024-05-29,2024-06-20,0,5,1,3,7,16,0.0,4347.4,0.0,0.0,0.0,890.32,0.0,0.0,0.0,5237.719999999999,0,0,WAIT_AND_MONITOR
CONT1000288,BOL2024100288,Yantian,New York/New Jersey,OceanBridge,STANDARD_OCEAN,9,18849.8,MEDIUM,2025-04-25,2025-05-27,2025-05-30,3,2025-05-30,2025-06-04,2025-06-01,2025-05-30,2025-06-07,2025-04-24,2025-04-17,2025-04-25,2025-05-30,0,0,2,3,3,8,0.0,4515.59,421.67,0.0,0.0,635.43,967.05,0.0,1388.72,6539.740000000001,1,0,WAIT_AND_MONITOR
CONT1000289,BOL2024100289,Shanghai,Los Angeles,GlobalMar,STANDARD_OCEAN,116,22507.25,MEDIUM,2024-08-08,2024-08-30,2024-08-30,0,2024-09-05,2024-09-09,2024-09-08,2024-08-30,2024-09-16,2024-08-07,2024-08-05,2024-08-08,2024-09-01,2,4,3,1,7,17,223.69,2485.78,596.88,0.0,0.0,264.06,0.0,0.0,820.5699999999999,3570.4100000000003,1,0,WAIT_AND_MONITOR
CONT1000290,BOL2024100290,Shanghai,Seattle,OceanBridge,PREMIUM_OCEAN,69,55851.99,MEDIUM,2024-11-04,2024-11-21,2024-11-28,7,2024-11-29,2024-12-05,2024-12-02,2024-11-28,2024-12-10,2024-11-03,2024-10-31,2024-11-04,2024-11-28,0,1,3,3,5,12,0.0,8308.42,0.0,247.78,346.85,1668.52,703.86,0.0,1298.49,11275.430000000002,1,1,WAIT_AND_MONITOR
CONT1000291,BOL2024100291,Busan,Houston,PacificLine,STANDARD_OCEAN,36,62703.81,MEDIUM,2025-04-13,2025-05-03,2025-05-03,0,2025-05-09,2025-05-17,2025-05-14,2025-05-03,2025-05-19,2025-04-10,2025-04-05,2025-04-13,2025-05-04,1,5,5,3,2,16,0.0,4062.07,0.0,0.0,0.0,469.14,0.0,0.0,0.0,4531.21,0,0,WAIT_AND_MONITOR
CONT1000292,BOL2024100292,Busan,Savannah,PacificLine,STANDARD_OCEAN,139,87540.01,MEDIUM,2024-01-17,2024-02-24,2024-02-24,0,2024-02-29,2024-03-08,2024-03-05,2024-02-24,2024-03-14,2024-01-15,2024-01-08,2024-01-17,2024-02-27,3,2,5,3,6,19,0.0,4714.11,0.0,0.0,0.0,798.95,0.0,0.0,0.0,5513.0599999999995,0,0,WAIT_AND_MONITOR
CONT1000293,BOL2024100293,Ho Chi Minh,Long Beach,OceanBridge,STANDARD_OCEAN,8,20456.8,HIGH,2024-10-25,2024-11-25,2024-11-26,1,2024-11-26,2024-11-29,2024-11-26,2024-11-26,2024-12-08,2024-10-24,2024-10-22,2024-10-25,2024-11-26,0,0,0,3,9,12,0.0,4187.24,482.27,0.0,0.0,721.94,0.0,0.0,482.27,5391.450000000001,0,0,WAIT_AND_MONITOR
CONT1000294,BOL2024100294,Ho Chi Minh,Seattle,OceanBridge,PREMIUM_OCEAN,29,47951.45,HIGH,2025-08-07,2025-09-03,2025-09-07,4,2025-09-12,2025-09-17,2025-09-17,2025-09-07,2025-09-27,2025-08-06,2025-08-03,2025-08-07,2025-09-10,3,2,5,0,10,20,0.0,8274.99,0.0,0.0,0.0,1655.63,0.0,0.0,0.0,9930.619999999999,0,0,WAIT_AND_MONITOR
CONT1000295,BOL2024100295,Ho Chi Minh,Seattle,BlueWave,STANDARD_OCEAN,137,54118.0,LOW,2025-06-22,2025-07-27,2025-07-27,0,2025-08-04,2025-08-12,2025-08-09,2025-07-27,2025-08-17,2025-06-20,2025-06-18,2025-06-22,2025-07-30,3,5,5,3,5,21,0.0,4724.86,597.8,0.0,0.0,561.72,841.56,0.0,1439.36,6725.94,1,0,WAIT_AND_MONITOR
CONT1000296,BOL2024100296,Ho Chi Minh,Savannah,BlueWave,STANDARD_OCEAN,107,21328.98,MEDIUM,2025-02-03,2025-03-08,2025-03-14,6,2025-03-16,2025-03-20,2025-03-16,2025-03-14,2025-03-23,2025-02-02,2025-01-27,2025-02-03,2025-03-14,0,2,0,4,3,9,0.0,4003.26,0.0,0.0,0.0,413.95,0.0,0.0,0.0,4417.21,0,0,WAIT_AND_MONITOR
CONT1000297,BOL2024100297,Yantian,Seattle,BlueWave,PREMIUM_OCEAN,69,18387.74,MEDIUM,2024-12-31,2025-01-16,2025-01-16,0,2025-01-19,2025-01-27,2025-01-23,2025-01-16,2025-02-05,2024-12-28,2024-12-25,2024-12-31,2025-01-16,0,3,4,4,9,20,668.74,5572.78,218.9,0.0,0.0,559.22,0.0,0.0,887.64,7019.639999999999,1,0,WAIT_AND_MONITOR
CONT1000298,BOL2024100298,Singapore,Houston,BlueWave,STANDARD_OCEAN,93,70345.21,MEDIUM,2025-08-18,2025-09-28,2025-09-29,1,2025-09-30,2025-10-05,2025-10-05,2025-09-29,2025-10-08,2025-08-17,2025-08-12,2025-08-18,2025-09-29,0,1,5,0,3,9,784.6,4422.78,0.0,0.0,0.0,934.01,0.0,0.0,784.6,6141.39,1,0,WAIT_AND_MONITOR
CONT1000299,BOL2024100299,Ningbo,Los Angeles,GlobalMar,PREMIUM_OCEAN,126,84243.48,LOW,2025-07-13,2025-08-06,2025-08-06,0,2025-08-07,2025-08-14,2025-08-11,2025-08-06,2025-08-20,2025-07-10,2025-07-04,2025-07-13,2025-08-07,1,0,4,3,6,14,537.73,6413.75,333.94,0.0,0.0,717.05,0.0,0.0,871.6700000000001,8002.469999999999,1,0,WAIT_AND_MONITOR
CONT1000300,BOL2024100300,Singapore,New York/New Jersey,OceanBridge,PREMIUM_OCEAN,17,76544.17,MEDIUM,2024-05-18,2024-06-03,2024-06-16,13,2024-06-21,2024-06-23,2024-06-22,2024-06-16,2024-06-25,2024-05-17,2024-05-15,2024-05-18,2024-06-17,1,4,1,1,2,9,0.0,8881.17,617.98,854.04,0.0,1055.93,1124.41,0.0,2596.4300000000003,12533.529999999999,1,1,UPGRADE_TO_PREMIUM_OPTION
CONT1000301,BOL2024100301,Yantian,Long Beach,BlueWave,STANDARD_OCEAN,88,91325.72,LOW,2024-07-23,2024-08-11,2024-08-11,0,2024-08-11,2024-08-15,2024-08-11,2024-08-11,2024-08-20,2024-07-21,2024-07-16,2024-07-23,2024-08-11,0,0,0,4,5,9,368.01,2697.39,0.0,0.0,0.0,491.95,0.0,0.0,368.01,3557.3499999999995,0,0,WAIT_AND_MONITOR
CONT1000302,BOL2024100302,Yantian,Savannah,NorthStar,STANDARD_OCEAN,72,69547.93,MEDIUM,2025-07-10,2025-08-12,2025-08-12,0,2025-08-16,2025-08-21,2025-08-21,2025-08-12,2025-08-25,2025-07-07,2025-07-05,2025-07-10,2025-08-13,1,3,5,0,4,13,0.0,5064.56,626.82,0.0,0.0,778.18,0.0,0.0,626.82,6469.56,0,0,WAIT_AND_MONITOR
CONT1000303,BOL2024100303,Shanghai,Houston,OceanBridge,STANDARD_OCEAN,20,45943.89,LOW,2024-10-19,2024-11-17,2024-11-17,0,2024-11-24,2024-12-01,2024-11-28,2024-11-17,2024-12-04,2024-10-18,2024-10-14,2024-10-19,2024-11-19,2,5,4,3,3,17,0.0,5058.82,443.24,0.0,0.0,822.71,0.0,0.0,443.24,6324.7699999999995,0,0,WAIT_AND_MONITOR
CONT1000304,BOL2024100304,Singapore,Seattle,GlobalMar,STANDARD_OCEAN,119,59357.34,LOW,2024-05-07,2024-06-05,2024-06-08,3,2024-06-14,2024-06-20,2024-06-16,2024-06-08,2024-06-29,2024-05-05,2024-04-30,2024-05-07,2024-06-10,2,4,2,4,9,21,0.0,4516.77,557.18,0.0,0.0,860.4,0.0,0.0,557.18,5934.35,0,0,WAIT_AND_MONITOR
CONT1000305,BOL2024100305,Busan,Houston,NorthStar,STANDARD_OCEAN,135,52119.69,LOW,2025-01-30,2025-02-27,2025-03-07,8,2025-03-12,2025-03-13,2025-03-12,2025-03-07,2025-03-14,2025-01-29,2025-01-23,2025-01-30,2025-03-07,0,5,0,1,1,7,0.0,3027.78,593.75,0.0,0.0,348.92,0.0,551.1,1144.85,4521.55,1,1,WAIT_AND_MONITOR
CONT1000306,BOL2024100306,Singapore,New York/New Jersey,GlobalMar,STANDARD_OCEAN,29,86709.53,LOW,2025-06-15,2025-07-11,2025-07-21,10,2025-07-24,2025-07-29,2025-07-25,2025-07-21,2025-08-07,2025-06-14,2025-06-11,2025-06-15,2025-07-23,2,1,1,4,9,17,0.0,4708.12,0.0,1190.57,832.41,469.33,0.0,372.3,2395.28,7572.73,1,1,PRE_PULL_OR_PRIORITY_DRAYAGE
CONT1000307,BOL2024100307,Singapore,New York/New Jersey,BlueWave,STANDARD_OCEAN,54,42853.33,MEDIUM,2025-03-16,2025-04-22,2025-04-22,0,2025-04-26,2025-05-01,2025-04-27,2025-04-22,2025-05-08,2025-03-13,2025-03-12,2025-03-16,2025-04-24,2,2,1,4,7,16,0.0,2957.61,0.0,0.0,0.0,586.47,0.0,0.0,0.0,3544.08,0,0,WAIT_AND_MONITOR
CONT1000308,BOL2024100308,Ho Chi Minh,Seattle,GlobalMar,STANDARD_OCEAN,91,37558.0,MEDIUM,2024-04-15,2024-05-05,2024-05-05,0,2024-05-09,2024-05-13,2024-05-12,2024-05-05,2024-05-20,2024-04-12,2024-04-12,2024-04-15,2024-05-07,2,2,3,1,7,15,366.81,4029.54,165.59,0.0,0.0,503.64,0.0,0.0,532.4,5065.580000000001,0,0,WAIT_AND_MONITOR
CONT1000309,BOL2024100309,Singapore,Seattle,GlobalMar,STANDARD_OCEAN,117,73265.08,MEDIUM,2025-04-01,2025-05-08,2025-05-08,0,2025-05-15,2025-05-19,2025-05-18,2025-05-08,2025-05-28,2025-03-31,2025-03-26,2025-04-01,2025-05-10,2,5,3,1,9,20,0.0,3504.69,0.0,0.0,0.0,355.61,0.0,0.0,0.0,3860.3,0,0,WAIT_AND_MONITOR
CONT1000310,BOL2024100310,Ningbo,Houston,NorthStar,STANDARD_OCEAN,18,39197.92,LOW,2024-12-25,2025-01-26,2025-01-26,0,2025-02-02,2025-02-08,2025-02-07,2025-01-26,2025-02-14,2024-12-24,2024-12-21,2024-12-25,2025-01-28,2,5,5,1,6,19,254.61,3670.29,227.22,0.0,0.0,486.24,0.0,0.0,481.83000000000004,4638.36,0,0,WAIT_AND_MONITOR
CONT1000311,BOL2024100311,Singapore,Seattle,PacificLine,STANDARD_OCEAN,22,67454.54,MEDIUM,2025-03-21,2025-04-16,2025-05-07,21,2025-05-11,2025-05-14,2025-05-12,2025-05-07,2025-05-21,2025-03-18,2025-03-14,2025-03-21,2025-05-08,1,3,1,2,7,14,0.0,2885.83,246.22,3213.29,2168.95,492.09,822.07,1830.39,8280.92,11658.839999999998,1,1,PRE_PULL_OR_PRIORITY_DRAYAGE
CONT1000312,BOL2024100312,Shanghai,Houston,NorthStar,STANDARD_OCEAN,48,55022.21,MEDIUM,2025-01-07,2025-02-10,2025-02-10,0,2025-02-11,2025-02-13,2025-02-13,2025-02-10,2025-02-22,2025-01-06,2025-01-01,2025-01-07,2025-02-11,1,0,2,0,9,12,0.0,3593.5,0.0,0.0,0.0,721.23,0.0,0.0,0.0,4314.73,0,0,WAIT_AND_MONITOR
CONT1000313,BOL2024100313,Shanghai,Long Beach,PacificLine,STANDARD_OCEAN,40,43607.46,LOW,2025-03-24,2025-04-12,2025-04-12,0,2025-04-15,2025-04-17,2025-04-17,2025-04-12,2025-04-23,2025-03-21,2025-03-21,2025-03-24,2025-04-15,3,0,2,0,6,11,0.0,2444.96,0.0,0.0,0.0,417.35,0.0,0.0,0.0,2862.31,0,0,WAIT_AND_MONITOR
CONT1000314,BOL2024100314,Shanghai,Long Beach,GlobalMar,STANDARD_OCEAN,16,26547.81,HIGH,2025-01-05,2025-02-04,2025-02-08,4,2025-02-10,2025-02-12,2025-02-12,2025-02-08,2025-02-14,2025-01-03,2024-12-31,2025-01-05,2025-02-09,1,1,2,0,2,6,0.0,4351.95,527.97,0.0,0.0,755.63,0.0,62.68,590.65,5698.2300000000005,0,0,WAIT_AND_MONITOR
CONT1000315,BOL2024100315,Ho Chi Minh,Long Beach,NorthStar,STANDARD_OCEAN,121,34727.25,MEDIUM,2025-01-14,2025-02-12,2025-02-12,0,2025-02-15,2025-02-16,2025-02-15,2025-02-12,2025-02-25,2025-01-13,2025-01-08,2025-01-14,2025-02-15,3,0,0,1,9,13,0.0,2643.98,362.02,0.0,0.0,504.8,0.0,0.0,362.02,3510.8,0,0,WAIT_AND_MONITOR
CONT1000316,BOL2024100316,Shanghai,Savannah,OceanBridge,STANDARD_OCEAN,109,78585.9,MEDIUM,2025-06-26,2025-07-25,2025-07-25,0,2025-07-28,2025-08-03,2025-08-01,2025-07-25,2025-08-13,2025-06-24,2025-06-18,2025-06-26,2025-07-28,3,0,4,2,10,19,0.0,4124.01,397.57,0.0,0.0,879.39,976.47,0.0,1374.04,6377.4400000000005,1,0,WAIT_AND_MONITOR
CONT1000317,BOL2024100317,Yantian,Houston,GlobalMar,STANDARD_OCEAN,14,73625.17,LOW,2024-09-12,2024-10-03,2024-10-06,3,2024-10-12,2024-10-12,2024-10-12,2024-10-06,2024-10-15,2024-09-10,2024-09-03,2024-09-12,2024-10-08,2,4,0,0,3,9,95.11,3972.16,521.62,0.0,0.0,669.94,0.0,0.0,616.73,5258.83,0,0,WAIT_AND_MONITOR
CONT1000318,BOL2024100318,Singapore,Long Beach,NorthStar,STANDARD_OCEAN,38,104697.57,HIGH,2025-06-14,2025-07-14,2025-08-05,22,2025-08-08,2025-08-17,2025-08-13,2025-08-05,2025-08-26,2025-06-12,2025-06-09,2025-06-14,2025-08-06,1,2,5,4,9,21,0.0,3410.76,591.8,0.0,2452.47,411.17,0.0,0.0,3044.2699999999995,6866.2,1,1,ESCALATE_TO_OPS
CONT1000319,BOL2024100319,Yantian,Seattle,NorthStar,STANDARD_OCEAN,81,114367.33,LOW,2024-08-07,2024-09-13,2024-09-14,1,2024-09-21,2024-09-24,2024-09-22,2024-09-14,2024-09-25,2024-08-05,2024-07-31,2024-08-07,2024-09-17,3,4,1,2,1,11,0.0,5018.49,0.0,0.0,0.0,815.32,0.0,0.0,0.0,5833.8099999999995,0,0,WAIT_AND_MONITOR
CONT1000320,BOL2024100320,Singapore,New York/New Jersey,OceanBridge,STANDARD_OCEAN,123,49098.03,LOW,2024-05-05,2024-05-27,2024-06-04,8,2024-06-10,2024-06-12,2024-06-11,2024-06-04,2024-06-19,2024-05-02,2024-04-27,2024-05-05,2024-06-05,1,5,1,1,7,15,0.0,3565.03,358.38,316.39,0.0,763.7,0.0,0.0,674.77,5003.500000000001,0,1,WAIT_AND_MONITOR
CONT1000321,BOL2024100321,Ningbo,Houston,NorthStar,STANDARD_OCEAN,89,90612.39,HIGH,2024-03-30,2024-05-08,2024-05-08,0,2024-05-10,2024-05-17,2024-05-15,2024-05-08,2024-05-21,2024-03-27,2024-03-23,2024-03-30,2024-05-10,2,0,5,2,4,13,0.0,3638.16,494.23,0.0,0.0,468.68,474.4,0.0,968.63,5075.469999999999,1,0,WAIT_AND_MONITOR
CONT1000322,BOL2024100322,Singapore,Seattle,BlueWave,STANDARD_OCEAN,82,59584.99,MEDIUM,2025-07-17,2025-08-21,2025-08-21,0,2025-08-29,2025-09-02,2025-09-01,2025-08-21,2025-09-10,2025-07-14,2025-07-09,2025-07-17,2025-08-24,3,5,3,1,8,20,0.0,3828.58,299.95,0.0,0.0,833.9,837.21,0.0,1137.16,5799.639999999999,1,0,WAIT_AND_MONITOR
CONT1000323,BOL2024100323,Yantian,Long Beach,OceanBridge,STANDARD_OCEAN,39,71953.54,MEDIUM,2025-01-05,2025-02-08,2025-02-17,9,2025-02-21,2025-02-28,2025-02-24,2025-02-17,2025-03-04,2025-01-03,2024-12-31,2025-01-05,2025-02-19,2,2,3,4,4,15,0.0,4047.3,272.66,742.3,0.0,871.75,0.0,429.3,1444.26,6363.31,1,1,UPGRADE_TO_PREMIUM_OPTION
CONT1000324,BOL2024100324,Ningbo,Long Beach,OceanBridge,STANDARD_OCEAN,100,29253.74,HIGH,2025-05-20,2025-06-07,2025-06-14,7,2025-06-16,2025-06-21,2025-06-19,2025-06-14,2025-06-23,2025-05-17,2025-05-15,2025-05-20,2025-06-14,0,2,3,2,2,9,0.0,3805.69,0.0,990.13,773.96,493.18,735.3,0.0,2499.3900000000003,6798.26,1,1,PRE_PULL_OR_PRIORITY_DRAYAGE
CONT1000325,BOL2024100325,Ho Chi Minh,Savannah,GlobalMar,STANDARD_OCEAN,41,26659.71,LOW,2025-04-23,2025-05-28,2025-06-01,4,2025-06-06,2025-06-07,2025-06-07,2025-06-01,2025-06-10,2025-04-22,2025-04-15,2025-04-23,2025-06-01,0,5,1,0,3,9,0.0,3330.43,587.72,0.0,0.0,358.67,0.0,0.0,587.72,4276.82,0,0,WAIT_AND_MONITOR
