container_id,bol,origin_port,destination_port,carrier,mode,sku_count,container_value_usd,criticality,planned_departure_date,planned_arrival_date,actual_arrival_date,delay_days
CONT1000858,BOL2024100858,Busan,Houston,NorthStar,PREMIUM_OCEAN,74,90846.76,LOW,2025-08-23,2025-09-06,2025-09-18,12
CONT1000859,BOL2024100859,Shanghai,New York/New Jersey,OceanBridge,STANDARD_OCEAN,113,78153.91,LOW,2024-08-23,2024-09-20,2024-09-20,0
CONT1000860,BOL2024100860,Yantian,Savannah,PacificLine,STANDARD_OCEAN,71,29206.99,LOW,2024-01-10,2024-02-19,2024-02-29,10
CONT1000861,BOL2024100861,Yantian,Los Angeles,NorthStar,STANDARD_OCEAN,53,17757.05,MEDIUM,2024-12-16,2025-01-05,2025-01-05,0
CONT1000862,BOL2024100862,Busan,Seattle,GlobalMar,PREMIUM_OCEAN,135,42305.05,HIGH,2024-08-11,2024-09-02,2024-09-08,6
CONT1000863,BOL2024100863,Singapore,Long Beach,OceanBridge,PREMIUM_OCEAN,66,24780.76,LOW,2024-09-04,2024-09-26,2024-09-26,0
CONT1000864,BOL2024100864,Ningbo,Long Beach,PacificLine,STANDARD_OCEAN,35,27258.3,MEDIUM,2024-12-30,2025-01-21,2025-01-26,5
CONT1000865,BOL2024100865,Shanghai,Los Angeles,NorthStar,STANDARD_OCEAN,18,34293.04,HIGH,2025-09-20,2025-10-08,2025-10-11,3
CONT1000866,BOL2024100866,Busan,Seattle,PacificLine,STANDARD_OCEAN,78,35354.2,HIGH,2024-11-18,2024-12-21,2024-12-25,4
CONT1000867,BOL2024100867,Busan,Long Beach,PacificLine,PREMIUM_OCEAN,40,46062.31,LOW,2024-10-13,2024-11-08,2024-11-16,8
CONT1000868,BOL2024100868,Shanghai,Savannah,NorthStar,PREMIUM_OCEAN,136,49843.9,MEDIUM,2025-05-04,2025-06-04,2025-06-04,0
CONT1000869,BOL2024100869,Yantian,New York/New Jersey,OceanBridge,STANDARD_OCEAN,140,12986.9,LOW,2025-04-13,2025-05-04,2025-05-10,6
CONT1000870,BOL2024100870,Busan,Seattle,BlueWave,STANDARD_OCEAN,61,15022.78,LOW,2024-01-13,2024-02-21,2024-02-22,1
CONT1000871,BOL2024100871,Busan,Savannah,BlueWave,STANDARD_OCEAN,74,22980.63,MEDIUM,2024-11-29,2024-12-28,2025-01-13,16
CONT1000872,BOL2024100872,Ningbo,Savannah,GlobalMar,STANDARD_OCEAN,128,41437.81,LOW,2024-08-30,2024-09-25,2024-09-26,1
CONT1000873,BOL2024100873,Ho Chi Minh,Seattle,GlobalMar,STANDARD_OCEAN,61,32789.12,HIGH,2024-07-07,2024-08-09,2024-08-25,16
CONT1000874,BOL2024100874,Busan,Houston,GlobalMar,PREMIUM_OCEAN,123,84494.76,LOW,2025-01-08,2025-02-03,2025-02-03,0
CONT1000875,BOL2024100875,Ningbo,Savannah,OceanBridge,STANDARD_OCEAN,66,71253.5,LOW,2025-08-12,2025-09-20,2025-09-23,3
CONT1000876,BOL2024100876,Shanghai,Houston,GlobalMar,STANDARD_OCEAN,118,20279.46,LOW,2024-08-29,2024-10-03,2024-10-11,8
CONT1000877,BOL2024100877,Busan,Long Beach,OceanBridge,STANDARD_OCEAN,10,84962.8,MEDIUM,2024-06-02,2024-07-05,2024-07-07,2
CONT1000878,BOL2024100878,Ningbo,New York/New Jersey,NorthStar,STANDARD_OCEAN,140,20859.01,LOW,2024-05-17,2024-06-24,2024-06-29,5
CONT1000879,BOL2024100879,Ho Chi Minh,Houston,GlobalMar,STANDARD_OCEAN,72,59486.6,LOW,2025-05-13,2025-06-09,2025-06-11,2
CONT1000880,BOL2024100880,Ho Chi Minh,Savannah,BlueWave,STANDARD_OCEAN,49,24126.44,LOW,2025-02-11,2025-03-04,2025-03-27,23
CONT1000881,BOL2024100881,Shanghai,Long Beach,GlobalMar,STANDARD_OCEAN,32,32281.1,LOW,2025-05-02,2025-06-09,2025-06-14,5
CONT1000882,BOL2024100882,Busan,Houston,GlobalMar,STANDARD_OCEAN,73,28734.79,LOW,2024-09-23,2024-10-22,2024-11-04,13
CONT1000883,BOL2024100883,Yantian,Los Angeles,NorthStar,PREMIUM_OCEAN,52,43260.46,LOW,2024-05-04,2024-05-29,2024-05-29,0
CONT1000884,BOL2024100884,Yantian,Seattle,GlobalMar,PREMIUM_OCEAN,28,110138.01,LOW,2025-06-06,2025-07-05,2025-07-05,0
CONT1000885,BOL2024100885,Busan,Savannah,GlobalMar,STANDARD_OCEAN,45,35031.92,MEDIUM,2025-04-19,2025-05-27,2025-05-28,1
CONT1000886,BOL2024100886,Ningbo,Houston,GlobalMar,STANDARD_OCEAN,111,85437.86,LOW,2025-03-07,2025-04-14,2025-04-15,1
CONT1000887,BOL2024100887,Shanghai,Los Angeles,OceanBridge,STANDARD_OCEAN,88,17704.48,MEDIUM,2024-12-17,2025-01-11,2025-01-13,2
CONT1000888,BOL2024100888,Yantian,Houston,GlobalMar,STANDARD_OCEAN,109,27182.41,HIGH,2024-09-30,2024-11-06,2024-11-06,0
CONT1000889,BOL2024100889,Yantian,New York/New Jersey,GlobalMar,STANDARD_OCEAN,123,38594.94,MEDIUM,2025-08-24,2025-09-27,2025-10-03,6
CONT1000890,BOL2024100890,Busan,Long Beach,OceanBridge,STANDARD_OCEAN,68,15531.09,MEDIUM,2024-01-24,2024-02-15,2024-02-15,0
CONT1000891,BOL2024100891,Singapore,Seattle,BlueWave,STANDARD_OCEAN,109,60734.95,MEDIUM,2024-08-03,2024-08-26,2024-08-27,1
CONT1000892,BOL2024100892,Shanghai,Los Angeles,BlueWave,STANDARD_OCEAN,21,41293.77,HIGH,2025-04-29,2025-06-03,2025-06-03,0
CONT1000893,BOL2024100893,Shanghai,New York/New Jersey,PacificLine,STANDARD_OCEAN,75,90255.46,MEDIUM,2024-03-26,2024-04-16,2024-04-16,0
CONT1000894,BOL2024100894,Ho Chi Minh,Long Beach,BlueWave,STANDARD_OCEAN,87,50020.78,MEDIUM,2025-11-01,2025-12-01,2025-12-01,0
CONT1000895,BOL2024100895,Ningbo,Long Beach,GlobalMar,STANDARD_OCEAN,40,10682.59,MEDIUM,2025-03-29,2025-05-06,2025-05-07,1
CONT1000896,BOL2024100896,Ningbo,Savannah,OceanBridge,STANDARD_OCEAN,99,18281.37,MEDIUM,2024-01-30,2024-02-18,2024-02-18,0
CONT1000897,BOL2024100897,Yantian,New York/New Jersey,NorthStar,STANDARD_OCEAN,121,23083.98,LOW,2025-07-07,2025-08-02,2025-08-07,5
CONT1000898,BOL2024100898,Ningbo,Houston,PacificLine,STANDARD_OCEAN,124,102787.32,LOW,2024-06-30,2024-08-05,2024-08-10,5
CONT1000899,BOL2024100899,Singapore,Houston,PacificLine,STANDARD_OCEAN,87,71348.67,HIGH,2025-03-21,2025-04-24,2025-04-24,0
CONT1000900,BOL2024100900,Yantian,New York/New Jersey,PacificLine,STANDARD_OCEAN,121,29001.05,HIGH,2024-08-20,2024-09-09,2024-09-10,1
CONT1000901,BOL2024100901,Yantian,Seattle,NorthStar,STANDARD_OCEAN,85,42277.45,LOW,2024-09-23,2024-10-15,2024-10-20,5
CONT1000902,BOL2024100902,Shanghai,Los Angeles,PacificLine,PREMIUM_OCEAN,128,56134.31,LOW,2024-05-19,2024-06-13,2024-06-15,2
CONT1000903,BOL2024100903,Ho Chi Minh,Los Angeles,NorthStar,STANDARD_OCEAN,10,121899.89,LOW,2025-05-03,2025-05-30,2025-06-02,3
CONT1000904,BOL2024100904,Busan,Seattle,PacificLine,STANDARD_OCEAN,103,38881.5,LOW,2024-08-24,2024-09-11,2024-09-12,1
CONT1000905,BOL2024100905,Ningbo,New York/New Jersey,PacificLine,PREMIUM_OCEAN,49,42354.93,MEDIUM,2025-03-23,2025-04-18,2025-04-21,3
CONT1000906,BOL2024100906,Singapore,Houston,NorthStar,PREMIUM_OCEAN,28,54160.85,MEDIUM,2025-01-22,2025-02-12,2025-02-12,0
CONT1000907,BOL2024100907,Busan,Houston,OceanBridge,STANDARD_OCEAN,77,53672.17,MEDIUM,2025-06-13,2025-07-25,2025-07-25,0
CONT1000908,BOL2024100908,Yantian,Houston,PacificLine,STANDARD_OCEAN,56,49284.63,HIGH,2024-10-02,2024-11-02,2024-11-06,4
CONT1000909,BOL2024100909,Shanghai,Long Beach,OceanBridge,STANDARD_OCEAN,124,101663.76,LOW,2024-10-23,2024-11-13,2024-11-21,8
CONT1000910,BOL2024100910,Ho Chi Minh,New York/New Jersey,GlobalMar,STANDARD_OCEAN,56,14112.92,MEDIUM,2025-09-29,2025-11-01,2025-11-05,4
CONT1000911,BOL2024100911,Yantian,Los Angeles,OceanBridge,STANDARD_OCEAN,13,28161.43,LOW,2024-02-20,2024-03-26,2024-03-28,2
CONT1000912,BOL2024100912,Ningbo,Los Angeles,GlobalMar,STANDARD_OCEAN,120,67044.02,LOW,2024-10-02,2024-10-24,2024-10-24,0
CONT1000913,BOL2024100913,Singapore,Los Angeles,OceanBridge,PREMIUM_OCEAN,63,27657.52,MEDIUM,2024-04-02,2024-04-20,2024-04-29,9
CONT1000914,BOL2024100914,Yantian,New York/New Jersey,GlobalMar,STANDARD_OCEAN,126,54087.39,LOW,2025-05-25,2025-06-23,2025-07-03,10
CONT1000915,BOL2024100915,Singapore,Los Angeles,GlobalMar,STANDARD_OCEAN,45,54578.79,HIGH,2024-03-23,2024-05-04,2024-05-17,13
CONT1000916,BOL2024100916,Shanghai,Seattle,NorthStar,STANDARD_OCEAN,128,62838.91,LOW,2024-03-14,2024-04-18,2024-04-18,0
CONT1000917,BOL2024100917,Ningbo,Long Beach,GlobalMar,STANDARD_OCEAN,71,30613.46,MEDIUM,2025-01-25,2025-02-12,2025-02-24,12
CONT1000918,BOL2024100918,Busan,New York/New Jersey,OceanBridge,STANDARD_OCEAN,125,32256.72,LOW,2024-02-04,2024-02-28,2024-03-01,2
CONT1000919,BOL2024100919,Singapore,Los Angeles,PacificLine,STANDARD_OCEAN,107,32740.5,LOW,2024-08-01,2024-09-03,2024-09-05,2
CONT1000920,BOL2024100920,Singapore,Seattle,GlobalMar,STANDARD_OCEAN,18,37233.69,LOW,2024-06-11,2024-07-19,2024-07-19,0
CONT1000921,BOL2024100921,Singapore,Savannah,PacificLine,STANDARD_OCEAN,131,77563.44,MEDIUM,2024-05-05,2024-05-31,2024-06-03,3
CONT1000922,BOL2024100922,Singapore,Seattle,OceanBridge,STANDARD_OCEAN,63,9306.86,MEDIUM,2025-01-04,2025-01-23,2025-01-23,0
CONT1000923,BOL2024100923,Shanghai,Long Beach,NorthStar,STANDARD_OCEAN,50,43620.32,LOW,2024-11-28,2024-12-16,2024-12-22,6
CONT1000924,BOL2024100924,Yantian,Savannah,BlueWave,STANDARD_OCEAN,10,35302.0,LOW,2025-02-09,2025-03-06,2025-03-10,4
CONT1000925,BOL2024100925,Shanghai,Savannah,NorthStar,STANDARD_OCEAN,30,18068.35,LOW,2025-09-02,2025-09-24,2025-10-11,17
CONT1000926,BOL2024100926,Ningbo,Long Beach,NorthStar,STANDARD_OCEAN,94,49687.02,HIGH,2024-04-03,2024-05-12,2024-05-12,0
CONT1000927,BOL2024100927,Singapore,Los Angeles,BlueWave,STANDARD_OCEAN,47,70415.98,LOW,2024-12-30,2025-02-06,2025-02-09,3
CONT1000928,BOL2024100928,Singapore,Savannah,BlueWave,STANDARD_OCEAN,67,31316.98,LOW,2024-05-08,2024-06-10,2024-06-10,0
CONT1000929,BOL2024100929,Yantian,Savannah,GlobalMar,STANDARD_OCEAN,57,32313.18,MEDIUM,2025-03-25,2025-05-05,2025-05-05,0
CONT1000930,BOL2024100930,Shanghai,Houston,NorthStar,STANDARD_OCEAN,42,47203.69,LOW,2025-01-01,2025-02-11,2025-02-11,0
CONT1000931,BOL2024100931,Yantian,Los Angeles,NorthStar,STANDARD_OCEAN,83,36355.55,LOW,2025-03-24,2025-04-28,2025-04-28,0
CONT1000932,BOL2024100932,Ho Chi Minh,Houston,NorthStar,STANDARD_OCEAN,55,39207.55,MEDIUM,2024-07-13,2024-08-18,2024-08-25,7
CONT1000933,BOL2024100933,Ho Chi Minh,Seattle,GlobalMar,STANDARD_OCEAN,49,67384.95,MEDIUM,2025-04-24,2025-05-20,2025-05-22,2
CONT1000934,BOL2024100934,Shanghai,Savannah,OceanBridge,STANDARD_OCEAN,75,96884.75,HIGH,2025-04-05,2025-05-02,2025-05-02,0
CONT1000935,BOL2024100935,Ho Chi Minh,Seattle,NorthStar,STANDARD_OCEAN,137,67753.93,LOW,2024-01-01,2024-02-12,2024-02-17,5
CONT1000936,BOL2024100936,Busan,Houston,OceanBridge,STANDARD_OCEAN,101,46154.67,MEDIUM,2024-01-20,2024-02-26,2024-02-28,2
CONT1000937,BOL2024100937,Ho Chi Minh,Long Beach,GlobalMar,STANDARD_OCEAN,107,33818.74,LOW,2024-03-05,2024-04-13,2024-04-22,9
CONT1000938,BOL2024100938,Ningbo,Savannah,NorthStar,PREMIUM_OCEAN,90,28924.54,LOW,2025-07-18,2025-08-05,2025-08-07,2
CONT1000939,BOL2024100939,Busan,Houston,GlobalMar,STANDARD_OCEAN,25,67001.65,LOW,2024-04-23,2024-05-14,2024-05-28,14
CONT1000940,BOL2024100940,Shanghai,Long Beach,OceanBridge,STANDARD_OCEAN,35,25036.91,MEDIUM,2024-02-02,2024-02-26,2024-02-28,2
CONT1000941,BOL2024100941,Busan,Long Beach,BlueWave,STANDARD_OCEAN,107,76880.84,MEDIUM,2024-02-02,2024-03-09,2024-03-18,9
CONT1000942,BOL2024100942,Singapore,New York/New Jersey,PacificLine,STANDARD_OCEAN,73,44411.71,LOW,2025-09-30,2025-11-09,2025-11-11,2
CONT1000943,BOL2024100943,Shanghai,Seattle,OceanBridge,STANDARD_OCEAN,26,43334.2,LOW,2025-09-12,2025-10-22,2025-10-24,2
CONT1000944,BOL2024100944,Shanghai,Long Beach,NorthStar,STANDARD_OCEAN,23,109217.64,HIGH,2024-03-22,2024-04-23,2024-04-28,5
CONT1000945,BOL2024100945,Yantian,Savannah,NorthStar,PREMIUM_OCEAN,18,33415.61,MEDIUM,2025-01-12,2025-01-27,2025-01-27,0
CONT1000946,BOL2024100946,Singapore,Los Angeles,GlobalMar,STANDARD_OCEAN,32,82477.36,LOW,2024-03-20,2024-04-13,2024-04-30,17
CONT1000947,BOL2024100947,Shanghai,Houston,OceanBridge,STANDARD_OCEAN,56,52856.62,LOW,2025-06-28,2025-07-28,2025-07-30,2
CONT1000948,BOL2024100948,Ningbo,Savannah,OceanBridge,STANDARD_OCEAN,53,57751.52,LOW,2025-08-06,2025-09-13,2025-09-15,2
CONT1000949,BOL2024100949,Ho Chi Minh,Houston,PacificLine,STANDARD_OCEAN,35,31820.32,HIGH,2025-03-01,2025-04-11,2025-04-11,0
CONT1000950,BOL2024100950,Singapore,Savannah,GlobalMar,STANDARD_OCEAN,117,40605.26,MEDIUM,2025-04-14,2025-05-24,2025-05-24,0
CONT1000951,BOL2024100951,Shanghai,Long Beach,OceanBridge,STANDARD_OCEAN,137,42887.96,HIGH,2025-07-17,2025-08-16,2025-08-16,0
CONT1000952,BOL2024100952,Yantian,Houston,OceanBridge,STANDARD_OCEAN,121,33521.18,MEDIUM,2025-06-30,2025-08-06,2025-08-10,4
CONT1000953,BOL2024100953,Yantian,Seattle,PacificLine,STANDARD_OCEAN,113,24116.03,LOW,2024-11-28,2024-12-27,2024-12-28,1
CONT1000954,BOL2024100954,Singapore,New York/New Jersey,GlobalMar,STANDARD_OCEAN,62,51274.71,LOW,2025-09-15,2025-10-10,2025-10-15,5
CONT1000955,BOL2024100955,Busan,Savannah,GlobalMar,STANDARD_OCEAN,122,38542.16,MEDIUM,2025-01-03,2025-02-04,2025-02-10,6
CONT1000956,BOL2024100956,Busan,Los Angeles,BlueWave,STANDARD_OCEAN,12,60727.3,MEDIUM,2024-10-18,2024-11-24,2024-11-24,0
CONT1000957,BOL2024100957,Ho Chi Minh,Long Beach,GlobalMar,PREMIUM_OCEAN,62,61853.61,LOW,2024-01-07,2024-01-30,2024-01-30,0
CONT1000958,BOL2024100958,Yantian,Los Angeles,GlobalMar,STANDARD_OCEAN,47,31430.27,HIGH,2025-07-20,2025-08-23,2025-09-10,18
CONT1000959,BOL2024100959,Shanghai,Los Angeles,NorthStar,STANDARD_OCEAN,43,46196.67,LOW,2024-12-30,2025-01-21,2025-01-21,0
CONT1000960,BOL2024100960,Yantian,Seattle,PacificLine,STANDARD_OCEAN,73,15952.4,LOW,2024-09-12,2024-10-07,2024-10-12,5
CONT1000961,BOL2024100961,Yantian,Los Angeles,PacificLine,STANDARD_OCEAN,63,44964.11,MEDIUM,2025-02-13,2025-03-21,2025-03-22,1
CONT1000962,BOL2024100962,Singapore,Los Angeles,GlobalMar,STANDARD_OCEAN,132,16446.62,MEDIUM,2025-05-09,2025-06-01,2025-06-06,5
CONT1000963,BOL2024100963,Singapore,Houston,PacificLine,STANDARD_OCEAN,84,43377.54,LOW,2024-04-07,2024-05-14,2024-05-27,13
CONT1000964,BOL2024100964,Shanghai,Houston,PacificLine,STANDARD_OCEAN,22,44565.08,MEDIUM,2025-01-25,2025-02-14,2025-02-18,4
CONT1000965,BOL2024100965,Yantian,Seattle,NorthStar,STANDARD_OCEAN,66,23813.43,MEDIUM,2025-03-02,2025-03-23,2025-03-23,0
CONT1000966,BOL2024100966,Singapore,Houston,PacificLine,STANDARD_OCEAN,105,42487.84,MEDIUM,2024-01-12,2024-02-19,2024-02-27,8
CONT1000967,BOL2024100967,Shanghai,Seattle,PacificLine,STANDARD_OCEAN,46,29832.35,MEDIUM,2024-02-12,2024-03-11,2024-03-11,0
CONT1000968,BOL2024100968,Yantian,Savannah,OceanBridge,STANDARD_OCEAN,108,148438.01,LOW,2024-06-05,2024-06-24,2024-06-26,2
CONT1000969,BOL2024100969,Busan,Savannah,PacificLine,PREMIUM_OCEAN,118,49480.65,MEDIUM,2025-05-31,2025-06-16,2025-06-20,4
CONT1000970,BOL2024100970,Yantian,New York/New Jersey,OceanBridge,STANDARD_OCEAN,29,27220.53,LOW,2024-05-15,2024-06-12,2024-06-14,2
CONT1000971,BOL2024100971,Busan,Savannah,BlueWave,PREMIUM_OCEAN,29,22349.4,LOW,2025-07-15,2025-08-10,2025-08-10,0
CONT1000972,BOL2024100972,Busan,Savannah,NorthStar,PREMIUM_OCEAN,58,14801.11,LOW,2024-05-13,2024-05-31,2024-05-31,0
CONT1000973,BOL2024100973,Busan,New York/New Jersey,PacificLine,STANDARD_OCEAN,71,22661.15,MEDIUM,2024-07-19,2024-08-23,2024-08-23,0
CONT1000974,BOL2024100974,Ningbo,Los Angeles,GlobalMar,STANDARD_OCEAN,30,26065.73,LOW,2025-03-16,2025-04-13,2025-04-14,1
CONT1000975,BOL2024100975,Shanghai,Houston,NorthStar,STANDARD_OCEAN,97,45489.16,LOW,2025-03-09,2025-04-07,2025-04-10,3
CONT1000976,BOL2024100976,Ningbo,Seattle,GlobalMar,STANDARD_OCEAN,14,49601.67,MEDIUM,2025-08-31,2025-10-08,2025-10-08,0
CONT1000977,BOL2024100977,Yantian,Long Beach,GlobalMar,STANDARD_OCEAN,45,64588.6,MEDIUM,2025-09-23,2025-10-25,2025-10-26,1
CONT1000978,BOL2024100978,Busan,Los Angeles,OceanBridge,STANDARD_OCEAN,103,39550.85,HIGH,2024-07-23,2024-08-31,2024-08-31,0
CONT1000979,BOL2024100979,Ningbo,Houston,BlueWave,PREMIUM_OCEAN,45,23954.2,LOW,2024-04-25,2024-05-10,2024-05-10,0
CONT1000980,BOL2024100980,Yantian,Los Angeles,GlobalMar,STANDARD_OCEAN,123,28684.5,LOW,2024-04-23,2024-05-20,2024-05-20,0
CONT1000981,BOL2024100981,Busan,Los Angeles,GlobalMar,STANDARD_OCEAN,62,22422.16,MEDIUM,2024-08-02,2024-09-12,2024-09-13,1
CONT1000982,BOL2024100982,Ningbo,Savannah,PacificLine,PREMIUM_OCEAN,12,66341.81,HIGH,2024-09-21,2024-10-22,2024-11-02,11
CONT1000983,BOL2024100983,Busan,Savannah,PacificLine,STANDARD_OCEAN,51,45161.0,LOW,2024-02-14,2024-03-11,2024-03-19,8
CONT1000984,BOL2024100984,Shanghai,Seattle,OceanBridge,PREMIUM_OCEAN,10,82483.2,LOW,2025-09-24,2025-10-16,2025-10-18,2
CONT1000985,BOL2024100985,Shanghai,New York/New Jersey,GlobalMar,STANDARD_OCEAN,35,26799.06,LOW,2025-11-06,2025-12-05,2025-12-05,0
CONT1000986,BOL2024100986,Shanghai,Seattle,NorthStar,STANDARD_OCEAN,138,72787.04,LOW,2024-08-24,2024-09-23,2024-09-23,0
CONT1000987,BOL2024100987,Singapore,Los Angeles,GlobalMar,STANDARD_OCEAN,30,107178.42,MEDIUM,2025-05-11,2025-06-17,2025-06-25,8
CONT1000988,BOL2024100988,Ningbo,Long Beach,PacificLine,STANDARD_OCEAN,13,58500.39,MEDIUM,2025-04-13,2025-05-18,2025-05-18,0
CONT1000989,BOL2024100989,Shanghai,Long Beach,PacificLine,STANDARD_OCEAN,133,75013.85,MEDIUM,2024-11-08,2024-12-06,2024-12-10,4
CONT1000990,BOL2024100990,Busan,Houston,OceanBridge,STANDARD_OCEAN,98,18579.29,LOW,2024-01-19,2024-02-17,2024-02-19,2
CONT1000991,BOL2024100991,Yantian,Houston,GlobalMar,STANDARD_OCEAN,78,27866.46,MEDIUM,2024-08-29,2024-10-02,2024-10-02,0
CONT1000992,BOL2024100992,Shanghai,Houston,GlobalMar,STANDARD_OCEAN,79,65757.57,HIGH,2025-01-31,2025-02-18,2025-03-09,19
CONT1000993,BOL2024100993,Ningbo,Long Beach,GlobalMar,STANDARD_OCEAN,43,51868.22,MEDIUM,2025-02-06,2025-03-17,2025-03-20,3
CONT1000994,BOL2024100994,Shanghai,Houston,NorthStar,PREMIUM_OCEAN,69,140627.05,MEDIUM,2025-06-17,2025-07-08,2025-07-08,0
CONT1000995,BOL2024100995,Ho Chi Minh,Long Beach,NorthStar,STANDARD_OCEAN,92,28488.97,MEDIUM,2024-11-15,2024-12-22,2024-12-24,2
CONT1000996,BOL2024100996,Busan,Savannah,OceanBridge,STANDARD_OCEAN,43,63278.66,LOW,2024-07-30,2024-09-06,2024-09-11,5
CONT1000997,BOL2024100997,Ho Chi Minh,Savannah,OceanBridge,STANDARD_OCEAN,42,79194.05,LOW,2024-05-21,2024-06-17,2024-06-19,2
CONT1000998,BOL2024100998,Busan,Long Beach,PacificLine,STANDARD_OCEAN,25,48869.29,MEDIUM,2024-06-10,2024-07-08,2024-07-12,4
CONT1000999,BOL2024100999,Ho Chi Minh,Savannah,BlueWave,STANDARD_OCEAN,45,31594.65,LOW,2024-07-07,2024-08-04,2024-08-04,0
CONT1001000,BOL2024101000,Singapore,Los Angeles,GlobalMar,PREMIUM_OCEAN,78,69630.56,MEDIUM,2025-02-27,2025-03-26,2025-04-07,12
CONT1001001,BOL2024101001,Ningbo,Long Beach,BlueWave,STANDARD_OCEAN,14,86867.21,LOW,2024-05-14,2024-06-06,2024-06-06,0
CONT1001002,BOL2024101002,Ho Chi Minh,Savannah,GlobalMar,STANDARD_OCEAN,67,74498.46,LOW,2025-09-12,2025-10-18,2025-10-25,7
CONT1001003,BOL2024101003,Ho Chi Minh,Long Beach,OceanBridge,PREMIUM_OCEAN,130,91728.09,HIGH,2024-01-27,2024-02-21,2024-02-29,8
CONT1001004,BOL2024101004,Ningbo,Savannah,PacificLine,STANDARD_OCEAN,103,70670.62,HIGH,2025-04-25,2025-06-04,2025-06-21,17
CONT1001005,BOL2024101005,Ningbo,New York/New Jersey,NorthStar,STANDARD_OCEAN,57,122589.03,MEDIUM,2025-04-30,2025-05-22,2025-05-30,8
CONT1001006,BOL2024101006,Ningbo,Los Angeles,NorthStar,STANDARD_OCEAN,113,62000.51,MEDIUM,2024-01-16,2024-02-11,2024-02-13,2
CONT1001007,BOL2024101007,Ningbo,Houston,OceanBridge,STANDARD_OCEAN,53,50340.02,LOW,2024-07-28,2024-08-17,2024-08-19,2
CONT1001008,BOL2024101008,Busan,Savannah,NorthStar,STANDARD_OCEAN,71,74624.81,MEDIUM,2024-11-28,2024-12-30,2025-01-05,6
CONT1001009,BOL2024101009,Busan,New York/New Jersey,BlueWave,STANDARD_OCEAN,105,47091.23,LOW,2025-09-14,2025-10-25,2025-10-25,0
CONT1001010,BOL2024101010,Singapore,Seattle,NorthStar,PREMIUM_OCEAN,35,13007.0,HIGH,2025-09-18,2025-10-19,2025-11-01,13
CONT1001011,BOL2024101011,Busan,New York/New Jersey,BlueWave,STANDARD_OCEAN,109,19300.26,MEDIUM,2024-09-08,2024-10-12,2024-10-12,0
CONT1001012,BOL2024101012,Singapore,Los Angeles,PacificLine,PREMIUM_OCEAN,56,50148.01,LOW,2025-01-31,2025-03-02,2025-03-19,17
CONT1001013,BOL2024101013,Yantian,New York/New Jersey,NorthStar,PREMIUM_OCEAN,50,84831.45,MEDIUM,2024-11-07,2024-11-30,2024-11-30,0
CONT1001014,BOL2024101014,Busan,Seattle,PacificLine,STANDARD_OCEAN,140,101031.81,LOW,2024-02-25,2024-04-05,2024-04-08,3
CONT1001015,BOL2024101015,Ningbo,New York/New Jersey,NorthStar,STANDARD_OCEAN,136,31437.71,LOW,2024-04-02,2024-05-13,2024-05-15,2
CONT1001016,BOL2024101016,Shanghai,Long Beach,PacificLine,STANDARD_OCEAN,108,51989.67,LOW,2025-07-13,2025-08-04,2025-08-13,9
CONT1001017,BOL2024101017,Busan,Seattle,NorthStar,STANDARD_OCEAN,124,95724.07,MEDIUM,2024-01-26,2024-02-18,2024-02-21,3
CONT1001018,BOL2024101018,Ho Chi Minh,Houston,OceanBridge,STANDARD_OCEAN,72,23481.57,MEDIUM,2025-04-10,2025-04-30,2025-04-30,0
CONT1001019,BOL2024101019,Yantian,Houston,OceanBridge,STANDARD_OCEAN,123,57306.84,MEDIUM,2024-05-06,2024-05-26,2024-06-02,7
CONT1001020,BOL2024101020,Singapore,Seattle,BlueWave,STANDARD_OCEAN,106,59833.51,MEDIUM,2025-06-20,2025-07-30,2025-08-05,6
CONT1001021,BOL2024101021,Singapore,Savannah,PacificLine,PREMIUM_OCEAN,19,56808.72,LOW,2024-06-12,2024-07-08,2024-07-08,0
CONT1001022,BOL2024101022,Ningbo,Seattle,PacificLine,STANDARD_OCEAN,49,51906.11,LOW,2025-11-06,2025-11-28,2025-11-28,0
CONT1001023,BOL2024101023,Ningbo,Long Beach,BlueWave,STANDARD_OCEAN,87,44070.77,LOW,2025-03-05,2025-04-01,2025-04-07,6
CONT1001024,BOL2024101024,Singapore,New York/New Jersey,GlobalMar,STANDARD_OCEAN,38,44388.21,MEDIUM,2025-10-03,2025-10-26,2025-11-02,7
CONT1001025,BOL2024101025,Ningbo,Long Beach,BlueWave,STANDARD_OCEAN,72,27292.55,LOW,2025-09-29,2025-11-10,2025-11-14,4
CONT1001026,BOL2024101026,Shanghai,New York/New Jersey,NorthStar,STANDARD_OCEAN,9,22998.77,LOW,2025-05-25,2025-06-29,2025-06-29,0
CONT1001027,BOL2024101027,Ho Chi Minh,New York/New Jersey,OceanBridge,STANDARD_OCEAN,129,15128.99,LOW,2024-08-10,2024-09-15,2024-09-21,6
CONT1001028,BOL2024101028,Busan,New York/New Jersey,NorthStar,PREMIUM_OCEAN,79,51333.01,LOW,2024-03-22,2024-04-05,2024-04-07,2
CONT1001029,BOL2024101029,Ho Chi Minh,Houston,PacificLine,PREMIUM_OCEAN,45,54675.38,MEDIUM,2024-07-31,2024-08-15,2024-08-16,1
CONT1001030,BOL2024101030,Shanghai,Houston,GlobalMar,STANDARD_OCEAN,16,26848.2,LOW,2024-02-07,2024-02-29,2024-03-03,3
